typeID,groupID,typeName,mass,volume,capacity,portionSize,marketGroupID,,,,,
897,165,Proton L Blueprint,0.00E+00,0.01,0.00E+00,1,309,,,,,
898,165,Depleted Uranium L Blueprint,0.00E+00,0.01,0.00E+00,1,309,,,,,
899,165,Titanium Sabot L Blueprint,0.00E+00,0.01,0.00E+00,1,309,,,,,
900,165,Fusion L Blueprint,0.00E+00,0.01,0.00E+00,1,309,,,,,
901,165,Phased Plasma L Blueprint,0.00E+00,0.01,0.00E+00,1,309,,,,,
902,165,EMP L Blueprint,0.00E+00,0.01,0.00E+00,1,309,,,,,
935,105,Reaper Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
936,105,Executioner Blueprint,0.00E+00,0.01,0.00E+00,1,272,,,,,
937,105,Inquisitor Blueprint,0.00E+00,0.01,0.00E+00,1,272,,,,,
938,105,Tormentor Blueprint,0.00E+00,0.01,0.00E+00,1,272,,,,,
939,105,Navitas Blueprint,0.00E+00,0.01,0.00E+00,1,277,,,,,
940,105,Tristan Blueprint,0.00E+00,0.01,0.00E+00,1,277,,,,,
941,105,Incursus Blueprint,0.00E+00,0.01,0.00E+00,1,277,,,,,
943,105,Impairor Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
944,105,Punisher Blueprint,0.00E+00,0.01,0.00E+00,1,272,,,,,
945,105,Breacher Blueprint,0.00E+00,0.01,0.00E+00,1,264,,,,,
946,105,Burst Blueprint,0.00E+00,0.01,0.00E+00,1,264,,,,,
947,105,Minmatar Peacekeeper Ship Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
948,105,Ibis Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
949,105,Kestrel Blueprint,0.00E+00,0.01,0.00E+00,1,261,,,,,
950,105,Merlin Blueprint,0.00E+00,0.01,0.00E+00,1,261,,,,,
952,105,Heron Blueprint,0.00E+00,0.01,0.00E+00,1,261,,,,,
953,105,Velator Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
954,105,Imicus Blueprint,0.00E+00,0.01,0.00E+00,1,277,,,,,
955,105,Atron Blueprint,0.00E+00,0.01,0.00E+00,1,277,,,,,
956,105,Maulus Blueprint,0.00E+00,0.01,0.00E+00,1,277,,,,,
960,105,Devourer Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
961,105,Fury Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
962,105,Immolator Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
963,105,Medusa Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
964,105,Echo Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
965,105,Lynx Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
966,105,Swordspine Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
967,111,Caldari Shuttle Blueprint,0.00E+00,0.01,0.00E+00,1,416,,,,,
968,106,Moa Blueprint,0.00E+00,0.01,0.00E+00,1,275,,,,,
969,106,Maller Blueprint,0.00E+00,0.01,0.00E+00,1,274,,,,,
970,106,Augoror Blueprint,0.00E+00,0.01,0.00E+00,1,274,,,,,
971,106,Vexor Blueprint,0.00E+00,0.01,0.00E+00,1,276,,,,,
972,106,Thorax Blueprint,0.00E+00,0.01,0.00E+00,1,276,,,,,
973,106,Arbitrator Blueprint,0.00E+00,0.01,0.00E+00,1,274,,,,,
974,106,Rupture Blueprint,0.00E+00,0.01,0.00E+00,1,273,,,,,
975,106,Bellicose Blueprint,0.00E+00,0.01,0.00E+00,1,273,,,,,
976,106,Scythe Blueprint,0.00E+00,0.01,0.00E+00,1,273,,,,,
977,106,Blackbird Blueprint,0.00E+00,0.01,0.00E+00,1,275,,,,,
978,106,Celestis Blueprint,0.00E+00,0.01,0.00E+00,1,276,,,,,
979,106,Exequror Blueprint,0.00E+00,0.01,0.00E+00,1,276,,,,,
983,108,Badger Blueprint,0.00E+00,0.01,0.00E+00,1,284,,,,,
984,108,Tayra Blueprint,0.00E+00,0.01,0.00E+00,1,284,,,,,
985,108,Nereus Blueprint,0.00E+00,0.01,0.00E+00,1,283,,,,,
986,108,Hoarder Blueprint,0.00E+00,0.01,0.00E+00,1,282,,,,,
987,108,Mammoth Blueprint,0.00E+00,0.01,0.00E+00,1,282,,,,,
988,108,Wreathe Blueprint,0.00E+00,0.01,0.00E+00,1,282,,,,,
989,108,Kryos Blueprint,0.00E+00,0.01,0.00E+00,1,283,,,,,
990,108,Epithal Blueprint,0.00E+00,0.01,0.00E+00,1,283,,,,,
991,108,Miasmos Blueprint,0.00E+00,0.01,0.00E+00,1,283,,,,,
992,108,Iteron Mark V Blueprint,0.00E+00,0.01,0.00E+00,1,283,,,,,
994,107,Scorpion Blueprint,0.00E+00,0.01,0.00E+00,1,280,,,,,
995,107,Megathron Blueprint,0.00E+00,0.01,0.00E+00,1,281,,,,,
996,107,Apocalypse Blueprint,0.00E+00,0.01,0.00E+00,1,279,,,,,
997,107,Armageddon Blueprint,0.00E+00,0.01,0.00E+00,1,279,,,,,
998,107,Typhoon Blueprint,0.00E+00,0.01,0.00E+00,1,278,,,,,
999,107,Dominix Blueprint,0.00E+00,0.01,0.00E+00,1,281,,,,,
1002,110,Erebus Blueprint,0.00E+00,0.01,0.00E+00,1,886,,,,,
1010,118,Small Shield Extender I Blueprint,0.00E+00,0.01,0.00E+00,1,1549,,,,,
1013,118,Small Shield Extender II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1026,119,Shield Recharger I Blueprint,0.00E+00,0.01,0.00E+00,1,1551,,,,,
1027,119,Shield Recharger II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1032,120,Small Shield Booster I Blueprint,0.00E+00,0.01,0.00E+00,1,1552,,,,,
1033,120,Small Shield Booster II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1067,126,5MN Microwarpdrive I Blueprint,0.00E+00,0.01,0.00E+00,1,331,,,,,
1071,126,1MN Afterburner II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1072,126,1MN Afterburner I Blueprint,0.00E+00,0.01,0.00E+00,1,1525,,,,,
1073,126,5MN Microwarpdrive II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1074,127,Cargo Scanner I Blueprint,0.00E+00,0.01,0.00E+00,1,325,,,,,
1075,128,Ship Scanner I Blueprint,0.00E+00,0.01,0.00E+00,1,325,,,,,
1076,129,Survey Scanner I Blueprint,0.00E+00,0.01,0.00E+00,1,325,,,,,
1079,132,Warp Scrambler I Blueprint,0.00E+00,0.01,0.00E+00,1,1939,,,,,
1080,132,Warp Scrambler II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1095,139,Gyrostabilizer II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1096,139,Gyrostabilizer I Blueprint,0.00E+00,0.01,0.00E+00,1,343,,,,,
1099,142,Small Armor Repairer I Blueprint,0.00E+00,0.01,0.00E+00,1,1536,,,,,
1100,143,Small Hull Repairer I Blueprint,0.00E+00,0.01,0.00E+00,1,1537,,,,,
1102,145,Stasis Webifier I Blueprint,0.00E+00,0.01,0.00E+00,1,1570,,,,,
1103,145,Stasis Webifier II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1105,147,Small Remote Capacitor Transmitter I Blueprint,0.00E+00,0.01,0.00E+00,1,1562,,,,,
1106,148,Small Energy Nosferatu I Blueprint,0.00E+00,0.01,0.00E+00,1,1564,,,,,
1109,151,Small Energy Neutralizer I Blueprint,0.00E+00,0.01,0.00E+00,1,1565,,,,,
1112,154,75mm Gatling Rail I Blueprint,0.00E+00,0.01,0.00E+00,1,291,,,,,
1113,154,Light Electron Blaster I Blueprint,0.00E+00,0.01,0.00E+00,1,291,,,,,
1114,154,Light Ion Blaster I Blueprint,0.00E+00,0.01,0.00E+00,1,291,,,,,
1115,154,Light Neutron Blaster I Blueprint,0.00E+00,0.01,0.00E+00,1,291,,,,,
1116,154,150mm Railgun I Blueprint,0.00E+00,0.01,0.00E+00,1,291,,,,,
1117,154,Heavy Electron Blaster I Blueprint,0.00E+00,0.01,0.00E+00,1,290,,,,,
1118,154,Dual 150mm Railgun I Blueprint,0.00E+00,0.01,0.00E+00,1,290,,,,,
1119,154,Heavy Neutron Blaster I Blueprint,0.00E+00,0.01,0.00E+00,1,290,,,,,
1120,154,Heavy Ion Blaster I Blueprint,0.00E+00,0.01,0.00E+00,1,290,,,,,
1121,154,250mm Railgun I Blueprint,0.00E+00,0.01,0.00E+00,1,290,,,,,
1122,154,Electron Blaster Cannon I Blueprint,0.00E+00,0.01,0.00E+00,1,289,,,,,
1123,154,Dual 250mm Railgun I Blueprint,0.00E+00,0.01,0.00E+00,1,289,,,,,
1124,154,Neutron Blaster Cannon I Blueprint,0.00E+00,0.01,0.00E+00,1,289,,,,,
1125,154,425mm Railgun I Blueprint,0.00E+00,0.01,0.00E+00,1,289,,,,,
1126,154,Ion Blaster Cannon I Blueprint,0.00E+00,0.01,0.00E+00,1,289,,,,,
1128,156,Medium Capacitor Booster I Blueprint,0.00E+00,0.01,0.00E+00,1,1563,,,,,
1129,157,Adaptive Invulnerability Field I Blueprint,0.00E+00,0.01,0.00E+00,1,1548,,,,,
1130,167,Iron Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1131,167,Tungsten Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1132,167,Iridium Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1133,167,Lead Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1134,167,Thorium Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1135,167,Uranium Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1136,167,Plutonium Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1137,167,Antimatter Charge S Blueprint,0.00E+00,0.01,0.00E+00,1,307,,,,,
1138,167,Iron Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1139,167,Tungsten Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1140,167,Iridium Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1141,167,Lead Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1142,167,Thorium Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1143,167,Uranium Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1144,167,Plutonium Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1145,167,Antimatter Charge M Blueprint,0.00E+00,0.01,0.00E+00,1,308,,,,,
1146,167,Iron Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1147,167,Tungsten Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1148,167,Iridium Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1149,167,Lead Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1150,167,Thorium Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1151,167,Uranium Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1152,167,Plutonium Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1153,167,Antimatter Charge L Blueprint,0.00E+00,0.01,0.00E+00,1,306,,,,,
1154,168,Radio S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1155,168,Microwave S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1156,168,Infrared S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1157,168,Standard S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1158,168,Ultraviolet S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1159,168,Xray S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1160,168,Gamma S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1161,168,Multifrequency S Blueprint,0.00E+00,0.01,0.00E+00,1,302,,,,,
1162,168,Radio M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1163,168,Microwave M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1164,168,Infrared M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1165,168,Standard M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1166,168,Ultraviolet M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1167,168,Xray M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1168,168,Gamma M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1169,168,Multifrequency M Blueprint,0.00E+00,0.01,0.00E+00,1,303,,,,,
1170,168,Radio L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1171,168,Microwave L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1172,168,Infrared L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1173,168,Standard L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1174,168,Ultraviolet L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1175,168,Xray L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1176,168,Gamma L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1177,168,Multifrequency L Blueprint,0.00E+00,0.01,0.00E+00,1,305,,,,,
1178,169,Cap Booster 25 Blueprint,0.00E+00,0.01,0.00E+00,1,339,,,,,
1179,169,Cap Booster 50 Blueprint,0.00E+00,0.01,0.00E+00,1,339,,,,,
1182,96,Auto Targeting System I,30,5,0.00E+00,1,670,,,,,
1183,62,Small Armor Repairer II,500,5,0.00E+00,1,1049,,,,,
1184,142,Small Armor Repairer II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1185,61,Small Cap Battery I,0.00E+00,5,0.00E+00,1,703,,,,,
1186,141,Small Cap Battery I Blueprint,0.00E+00,0.01,0.00E+00,1,1558,,,,,
1190,67,Small Remote Capacitor Transmitter II,10000,5,0.00E+00,1,695,,,,,
1191,147,Small Remote Capacitor Transmitter II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1192,764,'Basic' Overdrive Injector System,50,5,0.00E+00,1,1087,,,,,
1193,98,Basic EM Plating,1,5,0.00E+00,1,1668,,,,,
1194,99,Amarr Sentry Gun,1000,1000,1000,1,None,,,,,
1195,43,Cap Recharger I,1,5,0.00E+00,1,665,,,,,
1196,123,Cap Recharger I Blueprint,0.00E+00,0.01,0.00E+00,1,1555,,,,,
1197,98,EM Plating I,1,5,0.00E+00,1,1668,,,,,
1198,98,EM Plating II,1,5,0.00E+00,1,1668,,,,,
1201,100,Wasp I,10000,25,0.00E+00,1,839,,,,,
1202,101,Civilian Mining Drone,0.00E+00,5,0.00E+00,1,158,,,,,
1204,163,EM Plating I Blueprint,0.00E+00,0.01,0.00E+00,1,1544,,,,,
1205,163,EM Plating II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1208,162,Auto Targeting System I Blueprint,0.00E+00,0.01,0.00E+00,1,1579,,,,,
1210,160,Burst Jammer I Blueprint,0.00E+00,0.01,0.00E+00,1,1568,,,,,
1212,161,Passive Targeter I Blueprint,0.00E+00,0.01,0.00E+00,1,1582,,,,,
1214,176,Wasp I Blueprint,0.00E+00,0.01,0.00E+00,1,359,,,,,
1215,170,Heavy Defender Missile I Blueprint,0.00E+00,0.01,0.00E+00,1,316,,,,,
1216,166,Mjolnir Auto-Targeting Light Missile I Blueprint,1,0.01,0.00E+00,1,315,,,,,
1217,174,Python Mine Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1218,177,Civilian Mining Drone Blueprint,0.00E+00,0.01,0.00E+00,1,358,,,,,
1220,166,Scourge Rocket Blueprint,1,0.01,0.00E+00,1,318,,,,,
1221,166,Scourge Torpedo Blueprint,1,0.01,0.00E+00,1,390,,,,,
1223,451,Bistot,1E+35,16,0.00E+00,100,514,,,,,
1224,459,Pyroxeres,1E+35,0.3,0.00E+00,100,515,,,,,
1225,452,Crokite,1E+35,16,0.00E+00,100,521,,,,,
1226,456,Jaspet,1E+35,2,0.00E+00,100,529,,,,,
1227,469,Omber,1E+35,0.6,0.00E+00,100,526,,,,,
1228,460,Scordite,1E+35,0.15,0.00E+00,100,519,,,,,
1229,467,Gneiss,1E+35,5,0.00E+00,100,525,,,,,
1230,462,Veldspar,4000,0.1,0.00E+00,100,518,,,,,
1231,455,Hemorphite,1E+35,3,0.00E+00,100,528,,,,,
1232,453,Dark Ochre,1E+35,8,0.00E+00,100,522,,,,,
1233,237,Polaris Enigma Frigate,1000000,20400,1000000,1,None,,,,,
1236,764,Overdrive Injector System II,100,5,0.00E+00,1,1087,,,,,
1237,158,Overdrive Injector System II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1240,78,'Basic' Reinforced Bulkheads,200,5,0.00E+00,1,1195,,,,,
1242,763,'Basic' Nanofiber Internal Structure,100,5,0.00E+00,1,1196,,,,,
1244,764,Overdrive Injector System I,50,5,0.00E+00,1,1087,,,,,
1245,158,Overdrive Injector System I Blueprint,0.00E+00,0.01,0.00E+00,1,332,,,,,
1246,768,Capacitor Flux Coil I,20,5,0.00E+00,1,666,,,,,
1247,137,Capacitor Flux Coil I Blueprint,0.00E+00,0.01,0.00E+00,1,1556,,,,,
1248,768,Capacitor Flux Coil II,20,5,0.00E+00,1,666,,,,,
1249,137,Capacitor Flux Coil II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1254,770,Shield Flux Coil I,20,5,0.00E+00,1,687,,,,,
1255,137,Shield Flux Coil I Blueprint,0.00E+00,0.01,0.00E+00,1,1547,,,,,
1256,770,Shield Flux Coil II,20,5,0.00E+00,1,687,,,,,
1257,137,Shield Flux Coil II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1262,98,Basic Explosive Plating,1,5,0.00E+00,1,1667,,,,,
1264,98,Explosive Plating I,1,5,0.00E+00,1,1667,,,,,
1265,163,Explosive Plating I Blueprint,0.00E+00,0.01,0.00E+00,1,1544,,,,,
1266,98,Explosive Plating II,1,5,0.00E+00,1,1667,,,,,
1267,163,Explosive Plating II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1272,98,Basic Layered Plating,1,5,0.00E+00,1,1669,,,,,
1274,98,Layered Plating I,1,5,0.00E+00,1,1669,,,,,
1275,163,Layered Plating I Blueprint,0.00E+00,0.01,0.00E+00,1,1544,,,,,
1276,98,Layered Plating II,1,5,0.00E+00,1,1669,,,,,
1277,163,Layered Plating II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1282,98,Basic Kinetic Plating,1,5,0.00E+00,1,1666,,,,,
1284,98,Kinetic Plating I,1,5,0.00E+00,1,1666,,,,,
1285,163,Kinetic Plating I Blueprint,0.00E+00,0.01,0.00E+00,1,1544,,,,,
1286,98,Kinetic Plating II,1,5,0.00E+00,1,1666,,,,,
1287,163,Kinetic Plating II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1292,98,Basic Thermal Plating,1,5,0.00E+00,1,1665,,,,,
1294,98,Thermal Plating I,1,5,0.00E+00,1,1665,,,,,
1295,163,Thermal Plating I Blueprint,0.00E+00,0.01,0.00E+00,1,1544,,,,,
1296,98,Thermal Plating II,1,5,0.00E+00,1,1665,,,,,
1297,163,Thermal Plating II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1302,98,Basic Adaptive Nano Plating,1,5,0.00E+00,1,1670,,,,,
1304,98,Adaptive Nano Plating I,1,5,0.00E+00,1,1670,,,,,
1305,163,Adaptive Nano Plating I Blueprint,0.00E+00,0.01,0.00E+00,1,1544,,,,,
1306,98,Adaptive Nano Plating II,1,5,0.00E+00,1,1670,,,,,
1307,163,Adaptive Nano Plating II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1315,765,'Basic' Expanded Cargohold,50,5,0.00E+00,1,1197,,,,,
1317,765,Expanded Cargohold I,50,5,0.00E+00,1,1197,,,,,
1318,158,Expanded Cargohold I Blueprint,0.00E+00,0.01,0.00E+00,1,335,,,,,
1319,765,Expanded Cargohold II,50,5,0.00E+00,1,1197,,,,,
1320,158,Expanded Cargohold II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1333,78,Reinforced Bulkheads I,200,25,0.00E+00,1,1195,,,,,
1334,158,Reinforced Bulkheads I Blueprint,0.00E+00,0.01,0.00E+00,1,335,,,,,
1335,78,Reinforced Bulkheads II,200,5,0.00E+00,1,1195,,,,,
1336,158,Reinforced Bulkheads II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1351,769,Basic Reactor Control Unit,20,5,0.00E+00,1,659,,,,,
1353,769,Reactor Control Unit I,20,5,0.00E+00,1,659,,,,,
1354,137,Reactor Control Unit I Blueprint,0.00E+00,0.01,0.00E+00,1,1561,,,,,
1355,769,Reactor Control Unit II,20,5,0.00E+00,1,659,,,,,
1356,137,Reactor Control Unit II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1373,1,CharacterAmarr,0.00E+00,1,0.00E+00,1,None,,,,,
1374,1,CharacterNiKunni,0.00E+00,1,0.00E+00,1,None,,,,,
1375,1,CharacterCivire,0.00E+00,1,0.00E+00,1,None,,,,,
1376,1,CharacterDeteis,0.00E+00,1,0.00E+00,1,None,,,,,
1377,1,CharacterGallente,0.00E+00,1,0.00E+00,1,None,,,,,
1378,1,CharacterIntaki,0.00E+00,1,0.00E+00,1,None,,,,,
1379,1,CharacterSebiestor,0.00E+00,1,0.00E+00,1,None,,,,,
1380,1,CharacterBrutor,0.00E+00,1,0.00E+00,1,None,,,,,
1381,1,CharacterStatic,0.00E+00,1,0.00E+00,1,None,,,,,
1382,1,CharacterModifier,0.00E+00,1,0.00E+00,1,None,,,,,
1383,1,CharacterAchura,0.00E+00,1,0.00E+00,1,None,,,,,
1384,1,CharacterJinMei,0.00E+00,1,0.00E+00,1,None,,,,,
1385,1,CharacterKhanid,0.00E+00,1,0.00E+00,1,None,,,,,
1386,1,CharacterVherokior,0.00E+00,1,0.00E+00,1,None,,,,,
1401,762,'Basic' Inertial Stabilizers,200,5,0.00E+00,1,1086,,,,,
1403,762,Inertial Stabilizers I,200,5,0.00E+00,1,1086,,,,,
1404,158,Inertial Stabilizers I Blueprint,0.00E+00,0.01,0.00E+00,1,332,,,,,
1405,762,Inertial Stabilizers II,200,5,0.00E+00,1,1086,,,,,
1406,158,Inertial Stabilizers II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1419,57,'Basic' Shield Power Relay,20,5,0.00E+00,1,688,,,,,
1422,57,Shield Power Relay II,20,5,0.00E+00,1,688,,,,,
1423,137,Shield Power Relay II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1436,96,Auto Targeting System II,40,5,0.00E+00,1,670,,,,,
1437,162,Auto Targeting System II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1445,767,Capacitor Power Relay I,20,5,0.00E+00,1,667,,,,,
1446,137,Capacitor Power Relay I Blueprint,0.00E+00,0.01,0.00E+00,1,1557,,,,,
1447,767,Capacitor Power Relay II,20,5,0.00E+00,1,667,,,,,
1448,137,Capacitor Power Relay II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1529,15,Caldari Administrative Station,0.00E+00,1,0.00E+00,1,None,,,,,
1530,15,Caldari Research Station,0.00E+00,1,0.00E+00,1,None,,,,,
1531,15,Caldari Trading Station,0.00E+00,1,0.00E+00,1,None,,,,,
1537,766,'Basic' Power Diagnostic System,20,5,0.00E+00,1,658,,,,,
1539,766,Power Diagnostic System I,20,5,0.00E+00,1,658,,,,,
1540,137,Power Diagnostic System I Blueprint,0.00E+00,0.01,0.00E+00,1,1560,,,,,
1541,766,Power Diagnostic System II,20,5,0.00E+00,1,658,,,,,
1542,137,Power Diagnostic System II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1547,72,Small Proton Smartbomb I,10,12.5,0.00E+00,1,382,,,,,
1548,152,Small Proton Smartbomb I Blueprint,0.00E+00,0.01,0.00E+00,1,341,,,,,
1549,72,Small Proton Smartbomb II,40,5,0.00E+00,1,382,,,,,
1550,152,Small Proton Smartbomb II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1551,72,Small Graviton Smartbomb I,10,12.5,0.00E+00,1,382,,,,,
1552,152,Small Graviton Smartbomb I Blueprint,0.00E+00,0.01,0.00E+00,1,341,,,,,
1553,72,Small Graviton Smartbomb II,40,5,0.00E+00,1,382,,,,,
1554,152,Small Graviton Smartbomb II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1557,72,Small Plasma Smartbomb I,10,12.5,0.00E+00,1,382,,,,,
1558,152,Small Plasma Smartbomb I Blueprint,0.00E+00,0.01,0.00E+00,1,341,,,,,
1559,72,Small Plasma Smartbomb II,40,5,0.00E+00,1,382,,,,,
1560,152,Small Plasma Smartbomb II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1563,72,Small EMP Smartbomb I,10,12.5,0.00E+00,1,382,,,,,
1564,152,Small EMP Smartbomb I Blueprint,0.00E+00,0.01,0.00E+00,1,341,,,,,
1565,72,Small EMP Smartbomb II,40,5,0.00E+00,1,382,,,,,
1566,152,Small EMP Smartbomb II Blueprint,0.00E+00,0.01,0.00E+00,1,None,,,,,
1601,190,Amarr Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1602,190,Ni-Kunni Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1603,190,Civire Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1604,190,Deteis Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1605,190,Gallente Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1606,190,Intaki Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1607,190,Sebiestor Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1608,190,Brutor Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1611,191,Computer Empathy Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1612,191,Ordered Mind Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1613,191,Standard DNA Pattern Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1614,191,Killer Instinct Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1615,191,Deft Hands Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1616,191,Structural Understanding Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1617,191,Creative Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1618,191,Glib Tongue Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1619,191,August Demeanor Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1620,191,Superior Motion Sense Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1621,191,High-G Tolerance Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1622,191,Vector Reckoning Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1623,191,Stratum Form Feel Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1624,191,Doctrine Ingrained Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1625,191,Three Dimensional Thinking Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
1626,191,Swift Neural Grafting Bonus,0.00E+00,0.00E+00,0.00E+00,1,None,,,,,
